SongID,ArtistID
SOZEYFC12A58A77E0B,AR3EVEE1187B9994B7
SOVMSTD12A6D4F9840,ARA1UU51187FB5A70B
SOGKLCE12AB0186FDC,ARFONKU11F4C8431CC
SOHBUBB12A3F1ED339,ARR7YYN1187FB5C015
SOWPSOV12A8C13FFE5,ARLFH5Y1187FB44A89
SOPAESK12A58A7BA11,ARGEZ5E1187FB56F38
SOIZQWP12AAF3B51CA,ARCW5RB1187FB4383F
SOPQFFJ12AB0183400,ARJ3TAF1187FB4AAB1
SOQNRHE12A8AE4849A,AR7SVRP1187FB55875
SOIAZJL12A6D4F854E,ARMI8BW1187FB57B2E
SOQYSAU12AB018263A,ARYZ1NG1187FB3FD40
SOSRIVF12AB017DF0E,ARWNRBH1187B9B7E68
SOOQCOC12A8C132A5A,AR531IG1187FB59B35
SOVOTBC12A6D4F696A,AROATPL1187FB48E12
SOIDSPL12AB0182DF0,AR6TD9K1187B9A207D
SOZKFHV12A6D4F996F,AR9W3X91187FB3994C
SOAMBCI12AC4685087,ARWNTXK11EBCD7BBFB
SOPVMQT12A679C8040,ARBUOOR1187B997391
SOCPFDY12AB018300D,ARUI8651187B9ACF52
SOACUYZ12CF54662F1,ART3O5Z1187B9AB043
SOCQEHT12AB017F37F,ARI4S0E1187B9B06C0
SOGATPI12AC960DCAC,ARAJTHO11F50C4B80F
SOEJBBP12AB017F03E,ARXGASQ1187FB3C727
SOXXJWR12AB017F577,ARKBTAQ1187B9B4219
SOWXSQT12A6D4FC02E,ARHN74X1187B98D79F
SOWNOXA12AB0184353,ARAN38V1187FB4C4EE
SONSKRD12A6D4F9439,ARVCZAB12454A37E86
SOYMUKA12A8C13C923,ARBJC9U1187B9A70AC
SOYOOPY12A58A7C4F8,ARIJ7MR1187B9B484E
SOJVFTP12A58A7A4D4,ARJIHNW1187B990FAA
SOHMLNS12A58A7DA68,ARQPT7O1187B9AAF4F
SOQUOUX12A8C14439E,ARLWEID1187B98DE3C
SOYCTRU12A6701DA91,ARNHHIV1187FB4EA23
SODCJNH12AB018A3A9,ARQM3XA1187B9A1ED6
SOLWNAR12A67020BF5,AR5J8XN1187B9B712E
SOBCCVG12A8C13804C,AR6IJJ41187B98C872
SODRZXF12A6D4F89FE,ARV69FI1187B9AA14F
SOGOZYQ12AB0182359,ARRC2JF1187B9B6A93
SOERJUK12AF72A49F7,ARXWAQQ1187B9AE954
SOWZPSA12AB0187979,ARL6FF81187FB5A916
SOFTYIA12AB0183B67,AR8BMEQ1187B9B4214
SOZWZEH12AAF3B2578,AROGWRA122988FEE45
SOAQBLS12AC46878BF,ARMLLP51187B9B27B1
SOOMLMG12A8151BD28,AR05XFO1187FB4DAE5
SOHSBLC12AB0183BC9,ARMMKRK1187B996E31
SOJVAAE12A8BED74B1,ARCII0J1187FB3A1B4
SOTPQFM12AB017AC9E,ARANOZN1187B9B373E
SOJOLZE12AC3DFA463,ARLD4VD1187FB39009
SOPRPES12A8C1372A6,ARA373P1187B9A74C7
SOHVQGL12AB01810AD,ARWENXU12454A2DE56
SONNDTL12AB0187AC9,ARFUSID1241B9C9462
SOKDGJC12AB018BFB9,AROPU0111C8A414FF6
SOWHPTY12AB0181D50,ARBMHBC11F4C8403A2
SOELVGK12A8C1337AF,AR8U8G41187B9A833B
SOGGBMU12A8C145B5D,AR9NAVM1187FB51B69
SOQMDPN12AF72A25EE,ARJG2ID1187B9A767E
SOPILFZ12AC468D188,ARKPDBH1242077DEB1
SOMOKFH12A6D4F9EE6,AR7TTCH1187FB3F95C
SOABTKM12A8AE4721E,ARQATWU1187B98EE26
SOZDDPQ12AF72A8BA8,ARTZ90C1187FB55D81
SOLCJWW12A8C137C98,AR7074B1187FB4C39B
SOUGUXL12AB0184B76,ARZ8KO81187B9B1B7C
SOJIRAY12A8C141F8B,ARUG6DV1187B992475
SORDYIS12A6D4F64EC,ARCT5P61187FB3D950
SOMAFQT12A8AE47E8D,AR202MX1187B9B0383
SOKLGLN12A8C13D204,ARXP7MQ1187FB3AC5F
SOFIYUN12AB0184842,ARSQFIK11F50C4D038
SOMMPRY12A8C131C5C,ARXJSHW1187B9A2A52
SOIHVVZ12A8C138E9D,AR7OCK81187B98D1F1
SOOOCMS12A8C1413F3,ARBY23A1187B9A82E4
SOMGMSS12A8C13492A,ARAZCWP129462A97F1
SOSNDGZ12AB017D82F,ARCLJQZ11E2835CE37
SOPTAMD12A58A7CFF3,ARGOAMH11F4C844C07
SOWLJJU12A81C2224B,AROSW2I1187FB44866
SOWYFAX12A6D4F7A3D,ARG53231187FB3982D
SOOIZES12AB018A80F,ARTTFGF11F4C84563C
SOAHNZK12A6D4F79A9,ARDE7I31187FB43352
SOMLDJP12A6D4FD967,ARFXQZA11F4C841613
SONZYRS12A8C141A13,ARXSPYZ1187B98972A
SODXUGT12A58A78B78,ARIMW0M1187B99EC59
SOXSCPE12CF5F88012,AR6PJ8R1187FB5AD70
SOOBOIA12AAF3B268E,ARH9NBO1187FB43904
SOFPYLJ12A6D4F843F,ARZEBW31187FB586EA
SOMXLQP12AB018284C,ARTE3P61187B9A709D
SOXDMAC12AB017E7FF,ARRDRI71187FB46EAA
SOHGWLG12A8AE484B4,ARQCFI11187FB5AE43
SOREPOR12AB01859E4,ARA2ZTN1187B98E3ED
SOKBQMV12A8C13A7E6,ARJJ8I01187FB4CE98
SOFFCBZ12A8C144291,ARDK6QW1187B9B8D85
SONSEWJ12AB0182FBB,AR6HA5Z1187B99C04E
SOONUVQ12AB018889B,ARVWNTI1269FB34C59
SORNAKH12AF72A1FDE,ARC87OG1187B99F540
SOZAUAC12A8AE491A3,ARH3S5S1187FB4F76B
SOUBVIH12A8C137C89,AR4CL6I11C8A4158B4
SOTZGNC12AB0184FE8,ARBM4TC1187FB5CE98
SOUVEIY12A8C12FCF3,ARMIMHT1187B98F038
SOXRTIF12A8C134238,AR051KA1187B98B2FF
SOEDFNB12A8AE48D1A,AR15FQ11187FB36BE8
SOZAMZG12A8C137339,ARDIKTV11F43A69FA4
SOIEMSI12AB01802B4,ARM86R71187FB4CBB4
SOAMBKN12A8C137A71,ARFVYJI1187B9B8E13
SOZIQWL12AB01814C9,ART6QCS1187FB40CBD
SOOYIJN12AB017C168,AR6W5MS1187FB3BF47
SOZQSGL12AF72A9145,AR050VJ1187B9B13A7
SOVVDCO12AB0187AF7,ARDPTGD1187B9AD361
SOMBCOW12AAF3B229F,AR2XRFQ1187FB417FE
SOXGDVW12AB01864E7,ARQ0HOT1187B9A25FA
SORWTIF12A6D4FAA41,ARJ5BEW1187FB52361
SOGSOUE12A58A76443,AR9HQ6Y1187FB3C2CB
SOBTEHX12A6D4FBF18,ARMOHN71187FB3959F
SOEYIHF12AB017B5F4,ARODOO01187FB44F4A
SOKRHNY12AB01837DB,AR8KUS11187B98C991
SODJYEC12A8C13D757,ARJGW911187FB586CA
SOKSZVC12A8C142004,ARV8T9T1187B99F3F4
SOGSMXL12A81C23D88,AREJXK41187B9A4ACC
SOFYJDL12A58A7DD52,ARVJ6541187B9A4C3E
SOJCTES12AB01867CC,ARU4JBP1187B99263F
SOVNTGC12AB01818F3,ARP23RL1187FB497FE
SOOLZKK12A58A80000,ARCLBZ01187B98D025
SOQKBQI12AB0182711,AR03BDP1187FB5B324
SOUZAFY12A8C136709,AR2H1J41187FB5C640
SOHOPYC12AB0188EFC,ARPHH7Z1187B9B6A3A
SOSNAWZ12A6D4F74DF,ARLUAK21187B9B785A
SOHPAVE12A8AE47190,ARRM70G1187B9A7F64
SOBOJXY12A6D4F79A0,ARDNS031187B9924F0
SOGHPNO12A582A2482,ARKL75U1187FB5B8B6
SOEKXKK12A8C1367A0,AR243ZT1187B9A98D2
SOSFURN12A58A7AC5F,ARNZPLV1187FB3DF5D
SOSQIHH12A8C13370B,ARH6W4X1187B99274F
SORKWDV12A8C13B43B,ARNLO5S1187B9B80CC
SORXMMR12A6D4FBCF7,AR6QQY41187B990574
SOZNTZO12A8C13AA7E,ARUACR61187FB3AB37
SOAODBX12AB01829C5,AREMHJX1187FB41DAB
SOHKLCA12A8C1414AB,ARDVZTE1187FB5A0A1
SONWNRW12AB018290A,AR23F7J1187B9A550F
SOIFGXP12AB0182AE8,ARFLZK31187B9B0E15
SOESBTV12A8C1407EB,ARRH2S81187B98C8AA
SODOBCV12A8C135BB3,AR15YLD1187FB3D4DD
SOCOSSE12AB01828C7,ARJPZSG1187FB3E985
SOPGCJJ12A58A796B7,AROJAG11187B9B71A3
SOGXENE12AB01854EB,ARQFKVO1187B9B1777
SODENZR12AAF3B13B9,AREJ5K11187B993F5F
SOBHQIJ12A6D4FC7D3,ARB2M051187FB56FA9
SOKMPKV12A67AE241B,ARK8OHG1187B99016A
SOMVPGP12AB01881FF,ARZFRQM1187B9A9772
SOEKSGJ12A67AE227E,ARQUMH41187B9AF699
SOVPBXO12AB0188671,ARCQ3LZ1187FB49B42
SOBEDLB12AB017E86C,ARTQ0WY1187B98A7B0
SOPXSOJ12A81C209E2,ARRPOUR1187FB4D0BA
SOHGNJI12AB018217A,ARIMZQZ1187B9AD541
SOCIKUA12AB0180275,ART8F8O1187B9A538D
SOQYNGM12A6D4F89D8,AR95QS71187FB3F49A
SODVYMC12A8C139669,ARDNQ0R1187B9BA1EF
SONLHOH12A8C1359D9,ARI3Y441187FB4B921
SOICWAN12A81C21789,ARNARI81187FB3C9A7
SOTTPDC12AB018B6D1,ARLJK1O1187B9B0FC4
SOVJQYF12AB0185B36,AR4W9EZ1187B99282A
SOEMZVF12A8C13148C,ARCLJQZ11E2835CE37
SOUXPIR12A81C21E21,ARO1NHM1187B9B9D27
SOELGKJ12A58A7CD11,ARGXIE31187FB55B48
SOQFANJ12AB0182758,ARSOPEA1187B9B0F98
SOTKIHB12A8C13F653,ARY0XD81187FB5CF38
SOLYALY12AC3DF5182,ARUME5Q1187B9B1AA7
SOMKDSL12A8A9D5A19,ARWD82K1187B98CFF2
SOKKHMB12AB0182B39,ARVJVFF1187B9B40D6
SOCXMVT12A67ADD8BA,AR5O6W51187FB46984
SOTZFYX12A6D4F71DE,ARZXTEY1187B9997A7
SOCHIPS12AB017E780,AR5GMAV1187FB3A8F5
SOCDVLZ12A8C13ECD2,ARW9DSD1187B9A0345
SOQIBIH12AB0186282,AR93RTI1187B98ECFB
SOJFOMN12A8C135B75,AR2S6UD1187B9B944F
SOUPQHK12AB017CC62,AREHMUC1187B98B91B
SORMKJM12AB017A911,ARGS39X1187B991939
SOISSJU12A8C135C04,ARUTP601187FB388AC
SOFSPBH12A8AE47733,ARHINI31187B995C1D
SOFLGMJ12AB01885F6,ARJXULI11F4C83C865
SOHYLEY12A8C13F20D,AR2PT4M1187FB55B1A
SOUPVPL12AB0189B9F,ARWQ3M31187FB4CF01
SOGMLLJ12A8AE46BA4,ARQOATR1187B9AE959
SOTCGFW12A6D4F3B84,AR8UA7Z1187B9AD9C9
SOGTNRF12AB0186035,ARW0YFZ1187FB442DB
SOJNSEO12AB01818F8,ARHKQGH1187B9A4DB4
SOJINJO12A8C13C8C9,AR9RTS51187B996CC8
SOOAOFY12A8C13BDEB,ARY1VGA1187FB5A39E
SODHXXN12AC46899D2,ARTKOGW1241B9CD42B
SOSYUIY12AB0189FC2,ARHD3RX1187FB3A7DA
SOBJREC12A8C139A10,ARTSRAD1250940F258
SOQFZBX12A6D4F5B4D,ARZKUQF11F4C8456E8
SOOJCEQ12AB0189C25,ARW1WST1187FB384DA
SOJIGMK12AB018B088,ARPYQNG1187FB4AF63
SOZEKTZ12AB0185274,ARKULSX1187FB45F84
SOBLYNT12A8C137046,ARSYKGV1187B9A49CD
SOKNSOQ12A8C134AAE,ARZLS3G1187FB38347
SOUAAMR12AB018C0B1,ARON0YP1187FB4B465
SODCBCN12AB01818EA,AR72Q9R1187B98A664
SOYBJJE12A8C13CC79,ARM7UY51187B993E17
SOAGBQA12AB0180400,ARX0X2D1187B99F515
SOQKFHB12AB0186B13,ARZS5VW1187FB567E8
SOSMUXL12A8C136808,ARASWKT1187B9923B7
SOMZNFA12A6D4F8A2A,ARRLCY71187B9A0FC6
SOYPBEP12A8AE4853A,ARXOTQH1187FB57084
SOIGFAH12A8AE4697D,ARB78VW1187B98F81C
SOGLXHC12A58A7C184,ARJE0KX1187FB53E82
SOSYIBO12A8C137BEE,ARYVLXY1187FB373B0
SOKRMOC12AC46885E3,AREYEW21187FB45C47
SOHWUWA12A8C1325AE,AR32ETX1187B9A792F
SOTTBUT12A8C13856B,ARY1P2B1187B9B78F5
SOUQYYT12A8C13BA09,ARIMZQZ1187B9AD541
SOVTSXV12AB0181298,AROCP781187B98E2A3
SOBMWXO12A8C132120,AR5FP401187FB523C9
SORRNTH12AC960A43B,AR2O20V1187B989AF6
SOMEAJX12A6D4F6230,AROCBZZ11E2835D652
SOZAPRE12AB0182FFA,ARBV8MP1187B9B60B1
SOSHVZY12AB017D82E,AR4JY8V1187B98A62F
SORTOLS12AB01816C5,ARBCUNV1187B98A9FB
SODRUZE12AF729E2E6,ARJFBZ41187FB560A0
SOJVMXC12A6D4F6E85,ARWQ2Y71187FB504C0
SOJMXSD12A6D4F81F8,ARG1UAO1187FB55E50
SOKZCRU12AAF3B302E,ARWMNEW1252CCF8F72
SOYHLOO12A8C144EC4,AR0LCRP1187B9B4C5A
SOWGWCP12A6D4F860D,ARB6OGR1187FB4D43D
SOOPLET12AB01825DE,ARXNDB61187B9B2208
SOWPPYS12AB01827A5,ARKRUIT11F50C4E6B1
SOPYJPU12A58A7B4A3,ARP90NR1187B990ECA
SOVYDFP12AB018CAD3,ARRM70G1187B9A7F64
SONTFNG12A8C13FF69,AR52EZT1187B9900BF
SOEOMZJ12A8C139998,ARV8T9T1187B99F3F4
SORWLOJ12A6D4F871E,ARKA2YS1187B9A4060
SOJMWGR12A6701D0FD,AROEL1B1187B988B90
SOXYARV12A8C1368C8,ARORFTD1187B99F7D4
SOYWFWL12A6D4FE07D,AR22R8A1187FB46B9E
SOUMERL12AC9070EF9,AR567PN1187FB4B4F2
SOMPAHG12AC3DF81F8,ARCWCWU1187FB51F35
SOHHAXO12AB0184DE3,ARALUUG1187FB58696
SOARJWK12AC46862BB,ARKJKVO1187FB49D0A
SOTMSNC12AB018D09A,ARV1RMI1187FB48F94
SOLQLCA12AB0188BBD,ARNDL191187FB51583
SOACLVX12AB0185ADF,ARWMZYB1187FB480A7
SOIBVYA12A8AE46F75,ARM3QKQ1187FB421E0
SOSJEIO12A58A7A674,ARUSOMY1187FB4D3B4
SOMKHES12A8C137EFC,AR68V7Z1187B9A2FCA
SOGXMVM12A8C130C02,ARJA5XT1187B9B89AA
SOVXFQE12A6D4FA20C,AR9AN471187B99E0DA
SOJHUQN12A6D4F8EDE,AR4OU721187FB4549D
SODVZLU12A8C13FE90,ARUK0W21187B995456
SOGHNKT12A6D4F720E,AR1PRQ21187FB3B481
SOVTOZI12A8C13710B,ARJ7SQ31187B9AF432
SOLPNWF12AB0184F19,AR9UT8H1187B9AF504
SOHDTLT12AB0183F06,AR4QYVC1187B99985B
SOUIJVE12A8AE4961E,ARXOTQH1187FB57084
SOQTGOL12A58A768C3,ARXJSHW1187B9A2A52
SOCDLVW12AB018371F,ARV1JVD1187B9AD195
SOMAHZI12A58A7F904,ARHO1WI1187B98CB84
SOGWSIE12AB018A5CA,ARMZ4PD1187B9ACBCD
SOBRSXK12A8C135932,ARV5O111187B9A3F3A
SOFVMAW12AB017D330,ARNNQ9E1187FB3C82F
SOVQKHW12AB01804CD,AR25WM21187FB461B3
SOGOGLP12AC960A177,ARUG6DV1187B992475
SORRNXT12A6D4F7451,AR4R1FL1187FB55C3B
SOOEEYT12A5891DC08,ARVMZFK11F50C4A0D2
SOMQMEJ12AB018690C,ARTE3P61187B9A709D
SOCWMDC12A8C140446,ARWC6LA1187B9B2096
SOHGTRD12AB0180DF2,ARO41T51187FB397AB
SOPLMNH12A8C141B93,AR7LIU31187B98EF11
SOSUOOH12A8C133E91,AR9YS621187FB5AC07
SOHOCSV12AB0183342,ARBBFSA122ECCBD070
SOJTAQZ12A8C1399A8,AR199MY1187B9B731E
SOIPZYI12A8C139CD9,AR0IVSA1187FB4F069
SOYOZZK12A6D4F8CF9,AR1S5O61187B9898AC
SOQFSIQ12A8AE4645D,AR83XLX1187B991E33
SODWMWO12A6D4FB2C4,AR9YQN31187FB45B34
SOHVFEH12A8159E996,AR898OD1187B9A14BB
SOFMFBW12AB0183457,AR8AVU31187FB42175
SOLRBCF12AB018A963,ARETSEJ1241B9C91DC
SOGLEWL12AB01842CB,ARR7YYN1187FB5C015
SOGCPXG12AB0184F73,AR3UYDN1187B99DCA3
SOOJKHS12A58A809A4,ARI3WLL1187B99182B
SOIURDO12A8C1392EB,ARIA09I1187B9A6D6E
SOFQFTY12A8C1369E9,ARUZL121187FB4B42D
SOZFRGA12A58A7B247,ARVG4OK1187B9B6BD3
SOBVLUP12A8C140311,AR9O98A1187FB39621
SOKOTBW12AB018CE2D,AR52EZT1187B9900BF
SOIDQLF12CF5664F7F,AR01W2D1187FB5912F
SOAFGEU12A8C13FAD7,ARUVPZF1187FB4880D
SOWCLTO12A67021CEC,ARXP7MQ1187FB3AC5F
SOHKQXL12A8C1379B9,ARO3PIY1187B989933
SODNJYF12A8C135581,ARIXCFZ1187B991009
SOBQAPA12A8C13261C,ARFSPOV1187B9B2363
SOQLRXT12AB018025C,ARAMIDF1187FB3D8D4
SOCYJTH12AB0184649,ARPHH7Z1187B9B6A3A
SOCYRJH12AB0181091,ARR9XGB1187B9912E6
SOYIWNY12AC3DF96FC,ART5IUL1187B9B0143
SOAMUDI12A6D4FCD11,ARKBCZ91187B98F486
SOLKUOW12AB0184BCA,AROATPL1187FB48E12
SOUNCKW12AB0188044,ARTCYEF12420780FA0
SOTPVJM12A6D4FC3C4,ARD4KNM1187FB3626A
SOMHOLR12A6D4FBE6A,ARGK9MB1187FB37402
SOLQRVO12AB01860FB,ARUME5Q1187B9B1AA7
SOUDYXE12AB0183777,ARVEFIT12086C1686D
SOWCPMQ12A58A78C43,ARSAJKR1187FB4C5DC
SOFECOD12A8C1408F5,ARFRKCM1187B99A041
SOXBIQX12A6D4F8D50,ARNLW7H1187B99EC9D
SOFEPGY12A67ADAE9D,ARB4ZRM1187B993147
SOYMPCI12A8C13FE66,ARPZIIA1187FB4CB9F
SOTZIVE12AB0187D1C,ARLF92B11A348F0D1E
SOYCFVX12A8AE45C63,ARPKK761187FB4D53C
SOFFLXW12A58A7E3B4,ARS81O81187B993AEC
SOFHCZN12A8C13D39F,AR6MIU31187B994603
SOQCHOP12A8C13DA4D,ARXTM8U1187B99F200
SOAOQZZ12AB018E59A,ARP06GY1187B98B0F0
SOMCSDR12A8C135024,ARZCHLM1187FB495C3
SOPBDED12A6D4F93E6,ARHO1WI1187B98CB84
SODSYTS12A58A7AA07,ARTE3P61187B9A709D
SOVEPIA12AF729BDEC,ARFNJ4O1187B9A204B
SOUXWHI12AB018DBF6,ARD62OC1187FB54B75
SOCQYRC12A67ADB469,ARLNY561187B9B0355
SOOMGFL12A6D4F595B,AR23EC41187FB4805D
SOAKODQ12A58A7B461,ARJA1841187FB3A029
SOOOINL12A8C14434E,ARUIRHK1187FB55534
SOJWPQV12A8C133701,ARZEBW31187FB586EA
SOYKHAC12AB017DE72,AR189B91187B9B8D9C
SOOKCBG12A58A7FA89,AR5FIDV1187FB50D40
SONZQZC12AB01859DD,AR0NS5Z1187B99AF79
SOZDAFC12A8C139F6D,ARO0R521187B98A2D1
SOGQCVX12A8C13EB6D,ARCYOHQ1187B9AEACA
SOCOMUU12A6D4F8518,ARD5K161187B9AC784
SOJPCYV12AB017C9D3,AROYTOV1187FB4C7F8
SOEFFEN12A8C1414E0,ARBYFR71187B99A2A4
SONVLLU12AB018639D,AR5U94U1187FB5CDCF
SORCHVK12AB018B3C1,AR0B9V01187FB55276
SOERCEY12A8C1413E5,ARAQOK81187B98DD4A
SOPHTXA12AB0180047,ARDNMNC11F4C842FDE
SOXZRHY12A8AE492FF,ARHEQ501187FB4F898
SOQRTJE12AC95F02CB,ARE7AY71187FB53D26
SONTHOF12A6D4FB9B3,ARPK1CM1187B9B6B9C
SOEYPFL12AB0184FA0,ARHUQUF1187FB382E6
SOQYXUX12A8151CA28,ARNNC731187FB55D14
SOOXHYJ12A8AE46EDA,ARH1UTX1187FB50CAA
SOACEDS12A6701EAAA,ARP96FM1187B9AEA77
SOLOIMR12A58A76C69,ARV6QHT1187FB5537A
SOGZAAR12AB01849A4,ARK9TRQ1187B99C095
SOIVTZO12A8C13AF27,AR1PCLK1187FB5BBFF
SOGODAQ12A58A7AAA7,ARPN0NC1187B991591
SORJHBA12A8C13D1D0,AR243ZT1187B9A98D2
SOXCQLQ12AB017DC0B,ARV33RQ1187B9A5734
SOQJJLD12AB01822CC,ARZDUJG1242077E2C5
SOMSJPX12A8C136436,ARVOWE21187FB3AE3C
SOLSMJI12AAF3B4E4E,AR3GE071187B9A6D71
SOWEIWR12A8C138056,ARDHNC31187B9A1898
SOCBYFW12A58A7D106,ARPKPQP1241B9C7F9A
SOTTOYX12A8C14177C,ARWRS4D1187FB3FCD4
SOWJRTX12AB0183C28,ARYOPH81187B98AEED
SOQATFK12AB017D325,ARJ1BWM1187B9B117B
SOCHFDP12A6D4FAED8,AR9AM2N1187B9AD2F1
SODEQFD12A58A7EB95,ARZ8S071187B993849
SOITMUQ12AB017DED6,ARMG34A1187FB548A8
SOBPBKU12A6701E5CF,ARWX5TK1187FB4CDBE
SOJTBBU12A8C137839,ARJIE2Y1187B994AB7
SOWEEGD12A8C136D4D,ARS26BQ1187B99466D
SORUZIY12AC4686C65,ARXKXC71187B99AA0E
SOITBNC12AF72A0B2A,ARAZCWP129462A97F1
SODHWXG12A6D4F9F87,AR4SOKG1187B98D2B0
SODRUMU12AC96182E9,ARZ96PB1187B98F5C9
SOUJLXS12A3F1ECF59,ARG9CID1187B9AB010
SOJYARC12A6D4F9961,ARPVFV91187B98BB94
SOBXXJA12A8C13C752,AR28FIY1187B996C77
SORNVVT12AF72A0C39,ARB336A1187B9A4583
SOXHJJT12A8C13477E,ARUUXNF1187B98FB36
SOMPWOJ12A6D4F665F,ARZI4B31187B991125
SOSTBLN12AB018333E,ARBBFSA122ECCBD070
SOKYKFF12A8C131FEB,ARNQESK11F4C83FD6F
SOOHXVM12A8C143BA5,ARG2UZ71187FB4FF5C
SOMRAFQ12AB0186104,ARVEJ9M1187FB4DC44
SOTGMEB12A8C13B4CC,ARNNQBT1187FB437C1
SOOJMEN12AB017B79F,ARTIGQM1187B98D1F2
SODMAWK12AB0188985,ARJPZSG1187FB3E985
SOYXBFQ12A6D4F8F63,ARUBDQW1187B98D775
SOPWWMT12A8C13811D,AROY6XW1187B991121
SOMHVED12CF5F87D8E,AR7C6G11187B9B4C1E
SOGXSOW12A8C13BE05,AR9788H1187B9A05D1
SOGCVPM12A6D4F7A84,AR9CYE51187FB44F66
SOSAEVQ12A8C13EC8F,ARQVC1L1187FB440DE
SOQVDHJ12AB017E528,ARHIGWY11F4C8425D5
SONCHNB12AB01849A2,AR84SHT1187FB4687A
SOJLKSL12AB0183D93,ARQHLIO1187B98AA6A
SOLKQVW12A6D4F69AB,ARLZ3CF1187B98BD56
SOYBNXR12A8C143CD3,ARILV5E1187B9959C8
SOLLOUW12AAA8C76C7,ARZZRK91187B9A5CA5
SOJNBYN12AB0184232,ARUP5LV1187FB50BD8
SOUJNNT12AB018425D,AR9HQ6Y1187FB3C2CB
SOOXFEI12A8C13FE28,ARGJL42119B8668D26
SOARFDK12AB01826E6,ARZ4Y2H1187FB3C36F
SOCGOZK12A8151BD5D,ARM0P6Z1187FB4D466
SOHFRAI12AB0183D3D,ARI4S0E1187B9B06C0
SOMYMHM12A8C134ECB,ARA373P1187B9A74C7
SOBPMZI12A8C140B04,ARLWEID1187B98DE3C
SOJHJKZ12AB0182AA2,AR64N1H1187B996199
SOWLAQT12A8C13D037,ARNBIUE1187FB3E846
SOBMYCO12AB0182D41,ARD7U0O1187FB5531A
SOEAXHF12AB0184E97,ARMFXPI1187B99717E
SOHFJZV12AF72A1E10,AROF4LP1187FB41C51
SOUEFNG12A6D4F8640,ARVN9FZ1187FB393F1
SOYRKAG12A8C13D7A0,AR0CZWN1187B9A47E2
SOSEOFA12A8C13E2BD,ARD5SR21187B9B5F4A
SOYBATV12A8C13FF5B,ARWWPKQ11F4C83D8E2
SOSGBSO12AB01876A1,AR6AGJV1187FB504BA
SOQRDOM12AB01809A9,AR6U6C51187B9B6F68
SOFKGNK12AB018079D,ARDT9VH1187B999C0B
SOOIHFU12AB017E465,ARE2XN81187B98BB83
SOBEDDS12A8C139DB3,ARP7DLV1187FB4EF07
SORWLZC12AB018D798,ARLGOUD12298900ACE
SOXLQOI12AC3DF996D,ARKO7AO1187FB5664B
SODCJKB12AB018C5A8,AR3FOK11187FB3F4EE
SOTGZZI12AB0186376,ARVV61U1187FB4FC32
SOJXHAS12AB017F81E,ARH1LE01187B98D68D
SOQEYPY12AC3DF9E55,ARWSMC91187B9AD369
SOHIWJN12A6D4F41A3,ARBJI5N1187FB400D0
SOVZCEG12A8C131770,AR202MX1187B9B0383
SOFWGSO12AC4689945,AR4G2AQ1187FB59D5B
SORRYWR12A8C140E3C,ARE26EG1187B990AEF
SOEVOVU12AB017C56B,AR49IWV1187FB3C663
SOSXZDI12A6D4FD20F,ARKRQSV1187B99FB13
SOJJATE12A8AE46A59,ARTTFAQ1187B98E4FA
SOSHUVD12A6701F8F9,ARJ7KF01187B98D717
SOSJQVT12A81C21546,ARAWBUP1187B9B93FC
SOKNTEW12AB01821EE,ARJTZHH11F4C83C530
SOYDXZM12AB0186736,AR0N8D61187FB3D0D6
SOXQELE12AB01865A3,ARCII0J1187FB3A1B4
SOQIVDD12AB018A979,ARJ8PZJ1187B99314F
SOCOLEP12A6D4F8825,ARQ91R31187FB38A88
SOCEOAD12A5891FA33,ARY2ZUX1187B9A266C
SOEYCQK12AB018A271,ARSPIHU1187B99DDD8
SOVVYPN12A8C1435D7,AR3WMW01187B9921F7
SODRHUY12A6D4F79D6,ARRSIQ11187B98F216
SOZFFKS12A8C13886B,ARUP17W1187B98CAB9
SOQFITU12AB01832C8,ARI7DOB1187FB37AA4
SOJJHGQ12A67020F5D,ARGYEJV1187FB567B5
SOLZOBD12AB0185720,ARPDVPJ1187B9ADBE9
SOUHRVJ12A6D4FADD7,AR6FS351187B9892B7
SOPJSAG12AC468ADAF,ARMD0G81187B99A519
SONPSZT12AC3DF9942,ARKO7AO1187FB5664B
SOGLHVX12AB018610A,ARWDP431187FB56492
SOORFHT12A6D4F7C2D,ARWJAQ81187FB46F73
SOJTMTU12A81C208E7,AR4MCB01187B98BF5C
SOKPXQU12AB0187ED6,AR4B3RX1187B9A868A
SOZBFOF12A58839323,ARYPWUK1187B98ACED
SOMOUQV12A6701CD7B,ARN5NHX1187FB4F755
SOEDYBF12AF72A3AFF,AR6I54S1187FB48C6B
SOVVDVO12A8C14215D,ARKU3Z61187FB51DCA
SOWCRYD12A6D4F6B70,AR336PG1187FB3DC6E
SOBUQFN12AB018DDCA,ARF6FRI1187B99A934
SOOQJNQ12AB01879EB,ARCCNIT12802FDF57B
SOJUAMH12AB0184EE1,ARFCOGY1187FB454B4
SOFTBKK12AB018816C,ARVUN5F1187FB4CCC7
SOOUFTE12AB0183D19,ARRX4FO1187FB58DD6
SOTRBLK12A8C14334E,AR78WG01187B98E404
SOPQZOX12AB01849EA,AR2SMD91187B9B0582
SOIIEVK12AB018A1B9,AR7ZKHQ1187B98DD73
SOJWFHX12AB0188571,AR9HQ6Y1187FB3C2CB
SOCSJFL12AB018E42A,ARJMGMP124BAE72D46
